IA1	IA2	IB1	averageP	sdp	overlap	direction
mildly abnormal mole	mild slurred speech	refdist	0.493574344023324	0.00887319018982878	0.987148688046647	-1
mild abnormal sweating	severe difficulty sleeping	refdist	0.586604772991851	0.00897691958559801	0.826790454016298	1
mild dizziness	mild change in weight	refdist	0.479175778953557	0.00943177376229833	0.958351557907113	-1
mild abnormal sweating	severe difficulty breathing	refdist	0.615922808378588	0.00893330420518713	0.768154383242824	1
mild difficulty sleeping	severe daytime drowsiness	refdist	0.538020970873786	0.00941069117638582	0.923958058252427	1
severely abnormal mole	severe daytime drowsiness	refdist	0.527183475562451	0.00937574228978971	0.945633048875097	1
mild headache	mild daytime drowsiness	refdist	0.459594234163561	0.00946918948868831	0.919188468327123	-1
severe high blood pressure	severe difficulty seeing	refdist	0.636793391642371	0.00878766396609038	0.726413216715257	1
mild change in appetite	severe headache	refdist	0.527994261970716	0.011919615389457	0.944011476058567	1
mild abnormal sweating	mild constipation	refdist	0.475939852541715	0.00936728147891529	0.95187970508343	-1
severe localized pain	severe change in weight	refdist	0.577978439827519	0.00965249029958307	0.844043120344963	1
severe memory problems	severe difficulty sleeping	refdist	0.652512038834951	0.0088116868394129	0.694975922330097	1
severe abnormal bruising	severe localized bleeding	refdist	0.625455799494851	0.00916090459269391	0.749088401010297	1
mild constipation	severe difficulty seeing	refdist	0.614668479316372	0.00905337592361294	0.770663041367256	1
mild diarrhea	severe daytime drowsiness	refdist	0.53955359223301	0.00896807990308242	0.920892815533981	1
mild sneezing	mild fever	refdist	0.452875759357241	0.0117294141568819	0.905751518714482	-1
mild high blood pressure	mild eye irritation	refdist	0.515346990291262	0.00948668111917828	0.969306019417476	1
severe localized bleeding	severe localized numbness	refdist	0.628189393939394	0.00871308246022029	0.743621212121212	1
severe abnormal bruising	severe change in appetite	refdist	0.53470551304689	0.00911013775317406	0.930588973906219	1
severe coughing	severe slurred speech	refdist	0.557112818517798	0.00953160168879456	0.885774362964404	1
mild difficulty hearing	severe headache	refdist	0.568296586896822	0.0125747495358213	0.863406826206355	1
mild coughing	severe rash	refdist	0.477752593462517	0.0125372347325468	0.955505186925034	-1
mild difficulty seeing	severe skin discoloration	refdist	0.534467249757046	0.00931380435747625	0.931065500485909	1
mild dry mouth	mild daytime drowsiness	refdist	0.452379860031104	0.00911323886485181	0.904759720062208	-1
mild difficulty hearing	mild headache	refdist	0.507933542442658	0.0098169728465182	0.984132915114683	1
mild abnormal bruising	severe fever	refdist	0.533946666666667	0.0123306588800595	0.932106666666667	1
mild localized numbness	mild difficulty seeing	refdist	0.534741452991453	0.00936892358561536	0.930517094017094	1
mild daytime drowsiness	severe memory problems	refdist	0.620357240038873	0.00923172284503045	0.759285519922255	1
mild coughing	severe dizziness	refdist	0.539318843392199	0.00921477798844981	0.921362313215603	1
severe difficulty breathing	severe change in appetite	refdist	0.624644257154057	0.00913949890605991	0.750711485691886	1
severe abnormal sweating	severe localized numbness	refdist	0.552795096322242	0.00920633377098133	0.894409807355517	1
mild fever	severe localized bleeding	refdist	0.611154223006075	0.0091196322052836	0.77769155398785	1
mild dizziness	severe localized numbness	refdist	0.548053796853758	0.00945186512403671	0.903892406292484	1
mild sneezing	severe dizziness	refdist	0.524806840264283	0.00910753368254298	0.950386319471434	1
mild rash	mild diarrhea	refdist	0.517766424789174	0.00911099396544967	0.964467150421651	1
mild difficulty hearing	severely abnormal mole	refdist	0.51239603960396	0.0096308754612167	0.975207920792079	1
severe memory problems	severe headache	refdist	0.64306294117647	0.00984638072500647	0.713874117647059	1
mild high blood pressure	severe memory problems	refdist	0.633189440993789	0.00891382489721973	0.733621118012422	1
mild change in appetite	severe fever	refdist	0.512143055005936	0.0118653482361407	0.975713889988128	1
mild difficulty breathing	severe memory problems	refdist	0.6462351797862	0.00902640805444527	0.7075296404276	1
mild high blood pressure	mild coughing	refdist	0.509534793564644	0.00892582825460063	0.980930412870711	1
mild change in appetite	severe change in weight	refdist	0.42301621835443	0.0115360999340924	0.846032436708861	-1
mild rash	mild dry mouth	refdist	0.449002745098039	0.0122556538331444	0.898005490196078	-1
severe rash	severe difficulty sleeping	refdist	0.595131517052136	0.00988601816239839	0.809736965895727	1
mild headache	severe change in appetite	refdist	0.478299960427384	0.0124933656940577	0.956599920854769	-1
mild localized bleeding	severe sneezing	refdist	0.536497279440342	0.00958650292236714	0.927005441119316	1
mild daytime drowsiness	severe rash	refdist	0.482424872499019	0.0123935859033313	0.964849744998038	-1
severe difficulty breathing	severe dizziness	refdist	0.639095376845377	0.00900181169072142	0.721809246309246	1
severe difficulty hearing	severe difficulty breathing	refdist	0.649154473122453	0.0085894120852427	0.701691053755094	1
mild generalized pain	severe skin discoloration	refdist	0.504244172494173	0.0091436104545307	0.991511655011655	1
mild eye irritation	severe slurred speech	refdist	0.557793431791683	0.00934325656621385	0.884413136416634	1
mild dizziness	severe abnormal sweating	refdist	0.513255054432348	0.00924678794171756	0.973489891135303	1
mild difficulty hearing	severe difficulty seeing	refdist	0.622807072080824	0.00918320441830012	0.754385855838352	1
severe rash	severe daytime drowsiness	refdist	0.531341234084231	0.00982760848962806	0.937317531831538	1
mild skin discoloration	severe daytime drowsiness	refdist	0.514566246362755	0.00946909858621068	0.970867507274491	1
mild dry mouth	severe generalized pain	refdist	0.56837648202138	0.00930848075043977	0.86324703595724	1
severe abnormal sweating	severe change in appetite	refdist	0.511810720596898	0.00915843976370223	0.976378558806205	1
mild dizziness	severe difficulty sleeping	refdist	0.597129076086957	0.0087412065196497	0.805741847826087	1
mild headache	severe difficulty sleeping	refdist	0.586488928081521	0.00945146304180107	0.827022143836959	1
mildly abnormal mole	severe change in appetite	refdist	0.465896389324961	0.012880534745395	0.931792778649921	-1
severe localized bleeding	severe localized pain	refdist	0.637636699029126	0.00877596968242741	0.724726601941748	1
mild rash	severe localized numbness	refdist	0.541139439105707	0.00914420739889126	0.917721121788586	1
mild memory problems	mild constipation	refdist	0.559557778209361	0.0090294010842543	0.880884443581278	1
mild difficulty hearing	mild dry mouth	refdist	0.500295569374271	0.00936073108825199	0.999408861251457	1
mild memory problems	severe skin discoloration	refdist	0.563383987563156	0.00915122032457283	0.873232024873688	1
mild coughing	severe slurred speech	refdist	0.552397672162949	0.0088665865827508	0.895204655674103	1
severe dizziness	severe slurred speech	refdist	0.567206842923795	0.00962884562347773	0.86558631415241	1
mild difficulty hearing	mild change in weight	refdist	0.502906256128653	0.00927835080665543	0.994187487742695	1
mild constipation	mild generalized pain	refdist	0.512052212732919	0.00902551373564809	0.975895574534162	1
mild constipation	severe localized numbness	refdist	0.54614763014763	0.00916049248867992	0.90770473970474	1
mild sneezing	mild difficulty breathing	refdist	0.548437427127866	0.00935085730696895	0.903125145744267	1
mild daytime drowsiness	severe fever	refdist	0.540436420722135	0.0127304322723361	0.91912715855573	1
severe skin discoloration	severe localized bleeding	refdist	0.616269425019425	0.00930297946004376	0.76746114996115	1
severely abnormal mole	severe localized pain	refdist	0.581716032608696	0.00966872962853959	0.836567934782609	1
mild difficulty seeing	severe diarrhea	refdist	0.544669514563107	0.00953248906086017	0.910660970873787	1
mild headache	severe skin discoloration	refdist	0.48995137254902	0.00919090877232878	0.979902745098039	-1
mild dry mouth	severe rash	refdist	0.471804901960784	0.0123482670459362	0.943609803921569	-1
mild high blood pressure	mild rash	refdist	0.512319553291536	0.00918377252346461	0.975360893416928	1
mild memory problems	severe change in appetite	refdist	0.560617572072955	0.00901034675331918	0.878764855854089	1
mild slurred speech	severe dizziness	refdist	0.554812827988338	0.00945584265671142	0.890374344023324	1
mild localized numbness	severe fever	refdist	0.549005294117647	0.0132049631571767	0.901989411764706	1
mild eye irritation	mild change in weight	refdist	0.457551392703021	0.00949664733225122	0.915102785406042	-1
mild memory problems	severe headache	refdist	0.579478917434791	0.00962453529335807	0.841042165130418	1
mild daytime drowsiness	severe headache	refdist	0.556335361067504	0.0127731950678493	0.887329277864992	1
mild difficulty breathing	mild change in appetite	refdist	0.539108256520886	0.0092178620840921	0.921783486958227	1
severe coughing	severe change in appetite	refdist	0.53801865305321	0.00893289032831813	0.923962693893579	1
mild diarrhea	severe dry mouth	refdist	0.515902661744706	0.00945649259864812	0.968194676510589	1
severely abnormal mole	severe generalized pain	refdist	0.579611067961165	0.00932717865381018	0.84077786407767	1
mild localized pain	mild change in appetite	refdist	0.467266170129361	0.00920540668806193	0.934532340258722	-1
mild high blood pressure	mild slurred speech	refdist	0.52585536788973	0.00964143292527066	0.94828926422054	1
