IA1	IB1	averageP	sdp	overlap	direction	I1qw	I2qw
severe abnormal bruising	mild dizziness	0.540891304347826	0.0450537073649036	0.918217391304348	1	2 abnormal bruising	1 dizziness
severe abnormal bruising	severe dizziness	0.468518181818182	0.0453649412569952	0.937036363636364	-1	2 abnormal bruising	2 dizziness
severe abnormal bruising	mild headache	0.583026086956522	0.0454642359553563	0.833947826086957	1	2 abnormal bruising	1 headache
severe abnormal bruising	severe headache	0.464171296296296	0.0457885812423799	0.928342592592593	-1	2 abnormal bruising	2 headache
severe abnormal bruising	mild daytime drowsiness	0.537110091743119	0.0459334834716641	0.925779816513761	1	2 abnormal bruising	1 daytime drowsiness
severe abnormal bruising	severe daytime drowsiness	0.525117391304348	0.0432883677952641	0.949765217391304	1	2 abnormal bruising	2 daytime drowsiness
severe abnormal bruising	mild difficulty sleeping	0.494169724770642	0.0461150929010825	0.988339449541284	-1	2 abnormal bruising	1 difficulty sleeping
severe abnormal bruising	severe difficulty sleeping	0.427213043478261	0.0472679109812103	0.854426086956522	-1	2 abnormal bruising	2 difficulty sleeping
severe abnormal bruising	mild slurred speech	0.481531818181818	0.0464062331642315	0.963063636363636	-1	2 abnormal bruising	1 slurred speech
severe abnormal bruising	severe slurred speech	0.486391304347826	0.0450621328079853	0.972782608695652	-1	2 abnormal bruising	2 slurred speech
severe abnormal bruising	mild change in appetite	0.686130434782609	0.0411239454765343	0.627739130434783	1	2 abnormal bruising	1 change in appetite
severe abnormal bruising	severe change in appetite	0.550781818181818	0.0476949060200207	0.898436363636364	1	2 abnormal bruising	2 change in appetite
severe abnormal bruising	mild change in weight	0.601373873873874	0.0451369295698443	0.797252252252252	1	2 abnormal bruising	1 change in weight
severe abnormal bruising	severe change in weight	0.585451754385965	0.0437989567869014	0.82909649122807	1	2 abnormal bruising	2 change in weight
a mildly abnormal mole	a severely abnormal mole	0.418398230088496	0.044581518033149	0.836796460176991	-1	1 abnormal mole	2 abnormal mole
a mildly abnormal mole	mild diarrhea	0.331779411764706	0.0447137599254456	0.663558823529412	-1	1 abnormal mole	1 diarrhea
a mildly abnormal mole	severe diarrhea	0.362375	0.0439284532912638	0.72475	-1	1 abnormal mole	2 diarrhea
a mildly abnormal mole	mild constipation	0.391910377358491	0.0458461062703887	0.783820754716981	-1	1 abnormal mole	1 constipation
a mildly abnormal mole	severe constipation	0.346567307692308	0.0446429449101663	0.693134615384615	-1	1 abnormal mole	2 constipation
a mildly abnormal mole	mild localized bleeding	0.324385714285714	0.0446361514260811	0.648771428571429	-1	1 abnormal mole	1 localized bleeding
a mildly abnormal mole	severe localized bleeding	0.306495238095238	0.0432741846680767	0.612990476190476	-1	1 abnormal mole	2 localized bleeding
a mildly abnormal mole	mild localized pain	0.354268518518519	0.0460140238089967	0.708537037037037	-1	1 abnormal mole	1 localized pain
a mildly abnormal mole	severe localized pain	0.323009803921569	0.0448094786542595	0.646019607843137	-1	1 abnormal mole	2 localized pain
a mildly abnormal mole	mild generalized pain	0.323275229357798	0.0442479571242592	0.646550458715596	-1	1 abnormal mole	1 generalized pain
a mildly abnormal mole	severe generalized pain	0.314871287128713	0.0446738276054311	0.629742574257426	-1	1 abnormal mole	2 generalized pain
a mildly abnormal mole	mild localized numbness	0.338238095238095	0.0448554821828453	0.67647619047619	-1	1 abnormal mole	1 localized numbness
a mildly abnormal mole	severe localized numbness	0.361533333333333	0.0472318295326833	0.723066666666667	-1	1 abnormal mole	2 localized numbness
a mildly abnormal mole	mild eye irritation	0.378855	0.0470986439004061	0.75771	-1	1 abnormal mole	1 eye irritation
a mildly abnormal mole	severe eye irritation	0.400440366972477	0.044798871045323	0.800880733944954	-1	1 abnormal mole	2 eye irritation
a mildly abnormal mole	mild difficulty seeing	0.353802884615385	0.0444593893576821	0.707605769230769	-1	1 abnormal mole	1 difficulty seeing
a mildly abnormal mole	severe difficulty seeing	0.280108490566038	0.04264893413536	0.560216981132075	-1	1 abnormal mole	2 difficulty seeing
a mildly abnormal mole	mild difficulty hearing	0.383866336633663	0.0480648419951187	0.767732673267327	-1	1 abnormal mole	1 difficulty hearing
a mildly abnormal mole	severe difficulty hearing	0.312339449541284	0.0434453804886192	0.624678899082569	-1	1 abnormal mole	2 difficulty hearing
a mildly abnormal mole	mild dry mouth	0.482228155339806	0.0493800654157297	0.964456310679612	-1	1 abnormal mole	1 dry mouth
a mildly abnormal mole	severe dry mouth	0.445806603773585	0.0467881415550558	0.89161320754717	-1	1 abnormal mole	2 dry mouth
a mildly abnormal mole	mild coughing	0.431950892857143	0.0445909784989618	0.863901785714286	-1	1 abnormal mole	1 coughing
a mildly abnormal mole	severe coughing	0.373963917525773	0.0496668782465344	0.747927835051546	-1	1 abnormal mole	2 coughing
a mildly abnormal mole	mild sneezing	0.47662389380531	0.0461030251472158	0.953247787610619	-1	1 abnormal mole	1 sneezing
a mildly abnormal mole	severe sneezing	0.459984536082474	0.0507583569285576	0.919969072164948	-1	1 abnormal mole	2 sneezing
a mildly abnormal mole	mild difficulty breathing	0.306935643564356	0.0436488659774909	0.613871287128713	-1	1 abnormal mole	1 difficulty breathing
a mildly abnormal mole	severe difficulty breathing	0.280138888888889	0.0429953153222961	0.560277777777778	-1	1 abnormal mole	2 difficulty breathing
a mildly abnormal mole	mild fever	0.405322429906542	0.0466097472899752	0.810644859813084	-1	1 abnormal mole	1 fever
a mildly abnormal mole	severe fever	0.336916666666667	0.0464141636668279	0.673833333333333	-1	1 abnormal mole	2 fever
a mildly abnormal mole	mild dizziness	0.395305555555556	0.0458742777247138	0.790611111111111	-1	1 abnormal mole	1 dizziness
a mildly abnormal mole	severe dizziness	0.33131862745098	0.0448934920499068	0.662637254901961	-1	1 abnormal mole	2 dizziness
a mildly abnormal mole	mild headache	0.428787037037037	0.0480053963756297	0.857574074074074	-1	1 abnormal mole	1 headache
a mildly abnormal mole	severe headache	0.330292079207921	0.0458137980826993	0.660584158415842	-1	1 abnormal mole	2 headache
a mildly abnormal mole	mild daytime drowsiness	0.383269607843137	0.0463554087981928	0.766539215686274	-1	1 abnormal mole	1 daytime drowsiness
a mildly abnormal mole	severe daytime drowsiness	0.37785046728972	0.0448745645091518	0.755700934579439	-1	1 abnormal mole	2 daytime drowsiness
a mildly abnormal mole	mild difficulty sleeping	0.361272277227723	0.0481128337172652	0.722544554455446	-1	1 abnormal mole	1 difficulty sleeping
a mildly abnormal mole	severe difficulty sleeping	0.294287037037037	0.0438984483146795	0.588574074074074	-1	1 abnormal mole	2 difficulty sleeping
a mildly abnormal mole	mild slurred speech	0.34568137254902	0.0464242680774875	0.691362745098039	-1	1 abnormal mole	1 slurred speech
a mildly abnormal mole	severe slurred speech	0.348324074074074	0.0445918005036395	0.696648148148148	-1	1 abnormal mole	2 slurred speech
a mildly abnormal mole	mild change in appetite	0.529883177570093	0.0467268611593276	0.940233644859813	1	1 abnormal mole	1 change in appetite
a mildly abnormal mole	severe change in appetite	0.395357843137255	0.0464333218338023	0.79071568627451	-1	1 abnormal mole	2 change in appetite
a mildly abnormal mole	mild change in weight	0.451563106796116	0.0479972343039816	0.903126213592233	-1	1 abnormal mole	1 change in weight
a mildly abnormal mole	severe change in weight	0.442316037735849	0.045460893877237	0.884632075471698	-1	1 abnormal mole	2 change in weight
a severely abnormal mole	mild diarrhea	0.418555084745763	0.0444172182228065	0.837110169491525	-1	2 abnormal mole	1 diarrhea
a severely abnormal mole	severe diarrhea	0.449173387096774	0.0429348111949543	0.898346774193548	-1	2 abnormal mole	2 diarrhea
a severely abnormal mole	mild constipation	0.480897540983607	0.0428621630004013	0.961795081967213	-1	2 abnormal mole	1 constipation
a severely abnormal mole	severe constipation	0.435904166666667	0.0435733881006198	0.871808333333333	-1	2 abnormal mole	2 constipation
a severely abnormal mole	mild localized bleeding	0.409301652892562	0.0441798555423615	0.818603305785124	-1	2 abnormal mole	1 localized bleeding
a severely abnormal mole	severe localized bleeding	0.385752066115703	0.0446810622772615	0.771504132231405	-1	2 abnormal mole	2 localized bleeding
a severely abnormal mole	mild localized pain	0.436112903225806	0.0437349099338902	0.872225806451613	-1	2 abnormal mole	1 localized pain
a severely abnormal mole	severe localized pain	0.40956779661017	0.0458881512745636	0.819135593220339	-1	2 abnormal mole	2 localized pain
a severely abnormal mole	mild generalized pain	0.41358	0.0420859457161987	0.82716	-1	2 abnormal mole	1 generalized pain
a severely abnormal mole	severe generalized pain	0.396944444444444	0.0445307256179219	0.793888888888889	-1	2 abnormal mole	2 generalized pain
a severely abnormal mole	mild localized numbness	0.430305785123967	0.0460554317973183	0.860611570247934	-1	2 abnormal mole	1 localized numbness
a severely abnormal mole	severe localized numbness	0.445256198347107	0.0446283167153286	0.890512396694215	-1	2 abnormal mole	2 localized numbness
a severely abnormal mole	mild eye irritation	0.46975	0.0463050382505818	0.9395	-1	2 abnormal mole	1 eye irritation
a severely abnormal mole	severe eye irritation	0.492716	0.0434442948009373	0.985432	-1	2 abnormal mole	2 eye irritation
a severely abnormal mole	mild difficulty seeing	0.432645833333333	0.0434678616127781	0.865291666666667	-1	2 abnormal mole	1 difficulty seeing
a severely abnormal mole	severe difficulty seeing	0.364729508196721	0.0426478194810435	0.729459016393443	-1	2 abnormal mole	2 difficulty seeing
a severely abnormal mole	mild difficulty hearing	0.468508547008547	0.045413049176607	0.937017094017094	-1	2 abnormal mole	1 difficulty hearing
a severely abnormal mole	severe difficulty hearing	0.397228	0.04363847307517	0.794456	-1	2 abnormal mole	2 difficulty hearing
a severely abnormal mole	mild dry mouth	0.571941176470588	0.0439075265003906	0.856117647058823	1	2 abnormal mole	1 dry mouth
a severely abnormal mole	severe dry mouth	0.534229508196721	0.0453065020016751	0.931540983606557	1	2 abnormal mole	2 dry mouth
a severely abnormal mole	mild coughing	0.523828125	0.0437774742133269	0.95234375	1	2 abnormal mole	1 coughing
a severely abnormal mole	severe coughing	0.463663716814159	0.0463146935463497	0.927327433628319	-1	2 abnormal mole	2 coughing
a severely abnormal mole	mild sneezing	0.568147286821705	0.0429799765272422	0.863705426356589	1	2 abnormal mole	1 sneezing
a severely abnormal mole	severe sneezing	0.546592920353982	0.044903130150007	0.906814159292035	1	2 abnormal mole	2 sneezing
a severely abnormal mole	mild difficulty breathing	0.389333333333333	0.0450164834840329	0.778666666666667	-1	2 abnormal mole	1 difficulty breathing
a severely abnormal mole	severe difficulty breathing	0.361197580645161	0.0427911101954605	0.722395161290323	-1	2 abnormal mole	2 difficulty breathing
a severely abnormal mole	mild fever	0.499028455284553	0.042675975642474	0.998056910569106	-1	2 abnormal mole	1 fever
a severely abnormal mole	severe fever	0.424029661016949	0.0452362869344	0.848059322033898	-1	2 abnormal mole	2 fever
a severely abnormal mole	mild dizziness	0.481403225806452	0.0434975479501619	0.962806451612903	-1	2 abnormal mole	1 dizziness
a severely abnormal mole	severe dizziness	0.416983050847458	0.0456361108848745	0.833966101694915	-1	2 abnormal mole	2 dizziness
a severely abnormal mole	mild headache	0.523354838709677	0.0432877475046553	0.953290322580645	1	2 abnormal mole	1 headache
a severely abnormal mole	severe headache	0.416820512820513	0.0437823934667431	0.833641025641026	-1	2 abnormal mole	2 headache
a severely abnormal mole	mild daytime drowsiness	0.476978813559322	0.0452854370030723	0.953957627118644	-1	2 abnormal mole	1 daytime drowsiness
a severely abnormal mole	severe daytime drowsiness	0.466727642276423	0.0437948176237184	0.933455284552846	-1	2 abnormal mole	2 daytime drowsiness
a severely abnormal mole	mild difficulty sleeping	0.441786324786325	0.045896014648063	0.88357264957265	-1	2 abnormal mole	1 difficulty sleeping
a severely abnormal mole	severe difficulty sleeping	0.378850806451613	0.0409591203219116	0.757701612903226	-1	2 abnormal mole	2 difficulty sleeping
a severely abnormal mole	mild slurred speech	0.432690677966102	0.0461316545114329	0.865381355932203	-1	2 abnormal mole	1 slurred speech
a severely abnormal mole	severe slurred speech	0.436604838709677	0.044261486661317	0.873209677419355	-1	2 abnormal mole	2 slurred speech
a severely abnormal mole	mild change in appetite	0.620841463414634	0.0429700388453416	0.758317073170732	1	2 abnormal mole	1 change in appetite
a severely abnormal mole	severe change in appetite	0.489618644067797	0.045897249432934	0.979237288135593	-1	2 abnormal mole	2 change in appetite
a severely abnormal mole	mild change in weight	0.54453781512605	0.0452374721636129	0.910924369747899	1	2 abnormal mole	1 change in weight
a severely abnormal mole	severe change in weight	0.527709016393443	0.0442901145244161	0.944581967213115	1	2 abnormal mole	2 change in weight
mild diarrhea	severe diarrhea	0.531575221238938	0.0466995294499174	0.936849557522124	1	1 diarrhea	2 diarrhea
mild diarrhea	mild constipation	0.567765765765766	0.0443053699508875	0.864468468468468	1	1 diarrhea	1 constipation
mild diarrhea	severe constipation	0.516275229357798	0.0466166485473406	0.967449541284404	1	1 diarrhea	2 constipation
mild diarrhea	mild localized bleeding	0.485254545454545	0.0452261218358504	0.970509090909091	-1	1 diarrhea	1 localized bleeding
mild diarrhea	severe localized bleeding	0.452103603603604	0.048440066897345	0.904207207207207	-1	1 diarrhea	2 localized bleeding
mild diarrhea	mild localized pain	0.51441592920354	0.0440963676286873	0.97116814159292	1	1 diarrhea	1 localized pain
mild diarrhea	severe localized pain	0.486448598130841	0.0471262800557724	0.972897196261682	-1	1 diarrhea	2 localized pain
mild diarrhea	mild generalized pain	0.490429824561403	0.0455373580971611	0.980859649122807	-1	1 diarrhea	1 generalized pain
mild diarrhea	severe generalized pain	0.474051886792453	0.0477241864723008	0.948103773584906	-1	1 diarrhea	2 generalized pain
mild diarrhea	mild localized numbness	0.508904545454545	0.0466711600968745	0.982190909090909	1	1 diarrhea	1 localized numbness
mild diarrhea	severe localized numbness	0.521268181818182	0.0478510908581801	0.957463636363636	1	1 diarrhea	2 localized numbness
